Transaction Date and Time,Transaction Amount,Cardholder Name,Card Number,Merchant Name,Merchant Category Code (MCC),Transaction Location (City or ZIP Code),Transaction Currency,Card Type,Card Expiration Date,CVV Code,Transaction Response Code,Transaction ID,Fraud Flag or Label,Previous Transactions,Transaction Source,IP Address,Device Information,User Account Information,Transaction Notes
2025-06-19 13:31:11,41243.56,Alice Johnson,378282246310005,Kroger,5814,12002,JPY,MasterCard,02/27,284,200,TXN607495,1,19,Online,1.1.1.1,MacOS,user789,High-value transaction
2025-05-27 07:14:22,2726.96,Jane Smith,5555555555554444,Merchant D,5704,13003,NZD,Amex,01/26,289,404,TXN213490,1,17,ATM,1.2.4.8,Windows,user456,Routine transaction
2025-11-20 03:21:36,31000.67,Natasha Romanoff,6011000990139424,Merchant E,5812,30003,CHF,Maestro,10/35,921,400,TXN424523,0,30,POS,1.2.4.8,Linux,user9101,Online shopping
2025-07-26 06:16:56,35542.07,Alice Johnson,378282246310005,Merchant C,5541,13003,NZD,Maestro,02/27,284,404,TXN159186,0,19,ATM,1.2.4.8,iPhone,user789,International transaction
2025-05-17 17:29:16,45501.01,Tony Stark,5555555555555555,Costco,5999,60006,AUD,Amex,08/33,988,200,TXN116656,1,7,EFT,210.2.4.8,MacOS,user1234,High-value transaction
2025-01-27 23:14:36,6804.02,Scott Lang,3566002020360508,Walgreens,5812,14004,CHF,Diners Club,02/39,214,404,TXN570277,1,35,Mobile,10.0.0.1,Windows Phone,user1718,Subscription payment
2025-12-07 17:55:19,8950.07,John Doe,4111111111111111,Merchant E,5999,20002,GBP,Diners Club,12/25,994,400,TXN796399,1,50,EFT,172.16.0.1,iPhone,user123,Routine transaction
2025-04-09 03:39:07,14948.8,Diana Prince,4012888888881881,Walgreens,7011,15005,CNY,Interac,05/30,585,200,TXN735474,0,49,Online,1.2.4.8,Windows,admin,International transaction
2025-10-04 07:23:57,43460.98,Wanda Maximoff,3566002020360507,Walgreens,5812,50005,EUR,Diners Club,01/38,724,200,TXN748387,1,24,EFT,1.2.4.8,iPad,user1516,Online shopping
2025-06-30 22:47:36,44590.03,Stephen Strange,3566002020360505,Home Depot,5967,11001,CNY,Interac,11/36,280,202,TXN585777,0,11,EFT,1.1.1.1,iPhone,user1112,Regular purchase
2025-04-18 01:55:39,44896.06,Peter Parker,378734493671000,Costco,4111,13003,JPY,MasterCard,09/34,929,200,TXN786438,1,46,EFT,208.67.222.222,Windows,user5678,Suspicious activity
2025-04-04 12:05:31,3906.95,Stephen Strange,3566002020360505,CVS,5599,40004,USD,MasterCard,11/36,280,400,TXN162555,0,12,ATM,8.8.8.8,Fire OS,user1112,In-store purchase
2025-09-28 10:35:53,48219.78,Bob Brown,6011111111111117,Merchant C,5999,30003,USD,JCB,03/28,442,404,TXN622506,0,47,Online,208.67.222.222,Chrome OS,user101,ATM withdrawal
2025-10-12 19:50:20,17824.62,Bob Brown,6011111111111117,Best Buy,7011,100010,INR,UnionPay,03/28,442,400,TXN291032,1,44,Mobile,192.168.1.1,iPad,user101,Routine transaction
2025-02-16 03:21:23,10625.81,Bob Brown,6011111111111117,Best Buy,5722,10001,CHF,Visa Electron,03/28,442,200,TXN212338,0,14,Mobile,8.8.8.8,iPad,user101,Bill payment
2025-03-08 22:56:52,12036.85,Wanda Maximoff,3566002020360507,Best Buy,5812,60006,USD,Visa,01/38,724,202,TXN260950,1,4,POS,172.16.0.1,Chrome OS,user1516,ATM withdrawal
2025-09-27 19:48:17,8909.99,Carol Danvers,3566002020360506,Walmart,5977,14004,EUR,Interac,12/37,715,202,TXN234860,1,20,Mobile,210.2.4.8,Android,user1314,High-value transaction
2025-02-19 13:51:07,20623.56,Bruce Wayne,5500000000000004,Home Depot,5542,40004,CAD,Diners Club,07/32,760,400,TXN545308,0,9,Mobile,192.168.1.1,Chrome OS,testuser,Suspicious activity
2025-06-12 04:44:57,20526.69,Bruce Wayne,5500000000000004,Merchant D,5812,30003,CAD,Diners Club,07/32,760,202,TXN288180,1,16,Mobile,208.67.222.222,BlackBerry,testuser,Bill payment
2025-06-22 20:34:44,36413.63,Clark Kent,4222200027927082,Lowes,5411,12002,AUD,Visa,06/31,927,200,TXN932290,0,28,EFT,208.67.220.220,Android,guest,Routine transaction
2025-05-28 00:57:43,41770.55,Stephen Strange,3566002020360505,CVS,5722,12002,AUD,Amex,11/36,280,404,TXN164925,1,31,POS,1.1.1.1,iPhone,user1112,Routine transaction
2025-10-01 15:26:53,42544.94,Diana Prince,4012888888881881,Merchant E,7011,11001,AUD,Visa,05/30,585,400,TXN127768,1,17,EFT,208.67.222.222,Windows Phone,admin,In-store purchase
2025-06-26 11:18:17,28897.09,Alice Johnson,378282246310005,Walmart,5814,60006,CHF,UnionPay,02/27,284,400,TXN494783,1,23,ATM,192.168.1.1,iPad,user789,Routine transaction
2025-09-28 00:49:52,10511.38,Bob Brown,6011111111111117,Merchant B,4111,50005,JPY,Amex,03/28,442,202,TXN326337,1,24,Online,8.8.8.8,Chrome OS,user101,Routine transaction
2025-03-16 09:32:05,44056.7,Tony Stark,5555555555555555,Merchant C,5411,11001,CNY,Diners Club,08/33,988,202,TXN571783,1,25,EFT,210.2.4.8,Windows Phone,user1234,High-value transaction
2025-11-18 00:57:28,20566.61,Peter Parker,378734493671000,Kroger,5814,90009,CAD,MasterCard,09/34,929,200,TXN282642,0,6,ATM,210.2.4.8,MacOS,user5678,Routine transaction
2025-06-01 07:22:18,18279.04,Peter Parker,378734493671000,Kroger,5813,10001,CNY,UnionPay,09/34,929,200,TXN205404,1,10,Online,8.8.8.8,Android,user5678,Routine transaction
2025-08-01 13:15:37,17787.48,John Doe,4111111111111111,CVS,5541,12002,CAD,MasterCard,12/25,994,202,TXN206163,0,46,POS,208.67.220.220,Fire OS,user123,International transaction
2025-09-08 20:57:20,9409.2,Wanda Maximoff,3566002020360507,Walmart,5549,40004,EUR,MasterCard,01/38,724,202,TXN720139,0,4,ATM,172.16.0.1,BlackBerry,user1516,International transaction
2025-03-08 16:31:31,7084.39,Diana Prince,4012888888881881,Merchant B,5541,13003,CHF,Interac,05/30,585,202,TXN928960,1,40,EFT,208.67.222.222,MacOS,admin,ATM withdrawal
2025-02-15 04:32:57,44137.9,Peter Parker,378734493671000,Home Depot,5599,80008,AUD,Visa,09/34,929,202,TXN387393,0,24,Online,208.67.222.222,Windows,user5678,Subscription payment
2025-10-25 01:06:14,2494.46,Wanda Maximoff,3566002020360507,Merchant E,5549,100010,JPY,Interac,01/38,724,200,TXN384680,0,15,POS,192.168.1.1,Linux,user1516,Online shopping
2025-05-03 00:22:39,3837.95,Scott Lang,3566002020360508,Costco,5722,40004,AUD,Maestro,02/39,214,400,TXN244274,0,23,ATM,192.168.1.1,Chrome OS,user1718,Regular purchase
2025-02-22 07:53:23,47324.3,Stephen Strange,3566002020360505,Costco,5967,12002,INR,Maestro,11/36,280,400,TXN626487,1,12,EFT,210.2.4.8,Fire OS,user1112,In-store purchase
2025-01-10 05:08:58,16406.7,Wanda Maximoff,3566002020360507,Amazon,7011,12002,EUR,Visa,01/38,724,404,TXN495413,0,32,ATM,1.1.1.1,iPhone,user1516,Bill payment
2025-03-14 01:11:31,33658.3,Diana Prince,4012888888881881,Target,5722,100010,USD,Diners Club,05/30,585,404,TXN685935,0,23,Online,1.2.4.8,Windows Phone,admin,International transaction
2025-01-19 23:41:18,29066.17,Wanda Maximoff,3566002020360507,Amazon,5967,60006,CAD,Maestro,01/38,724,404,TXN226982,0,29,POS,10.0.0.1,Windows Phone,user1516,High-value transaction
2025-08-01 20:25:12,138.0,Bruce Wayne,5500000000000004,Walgreens,5967,40004,USD,Amex,07/32,760,404,TXN311683,0,19,ATM,208.67.222.222,iPhone,testuser,Routine transaction
2025-02-07 10:19:00,4899.44,Natasha Romanoff,6011000990139424,Kroger,5814,50005,CAD,Visa Electron,10/35,921,404,TXN762369,1,8,ATM,172.16.0.1,Windows,user9101,Regular purchase
2025-11-16 00:56:40,9772.38,Stephen Strange,3566002020360505,CVS,5812,11001,CAD,Visa Electron,11/36,280,202,TXN443524,0,41,EFT,172.16.0.1,BlackBerry,user1112,High-value transaction
2025-07-08 01:37:45,4930.21,Jane Smith,5555555555554444,Merchant E,5813,50005,NZD,Interac,01/26,289,200,TXN874057,1,2,EFT,8.8.4.4,Linux,user456,Subscription payment
2025-01-08 13:52:51,5760.33,Bruce Wayne,5500000000000004,Merchant D,5967,10001,NZD,UnionPay,07/32,760,202,TXN754507,0,8,EFT,8.8.8.8,Fire OS,testuser,In-store purchase
2025-02-25 00:47:07,26223.29,John Doe,4111111111111111,Merchant B,5542,100010,INR,Discover,12/25,994,404,TXN378722,0,4,EFT,1.1.1.1,iPad,user123,Routine transaction
2025-09-28 01:26:44,16787.85,Wanda Maximoff,3566002020360507,Merchant C,5722,100010,CAD,Visa,01/38,724,404,TXN717902,0,2,EFT,8.8.4.4,Windows,user1516,Bill payment
2025-11-21 04:11:17,2525.93,John Doe,4111111111111111,Amazon,5549,80008,CHF,Interac,12/25,994,404,TXN223542,1,4,POS,1.1.1.1,Windows,user123,High-value transaction
2025-09-29 21:43:29,8686.32,Bob Brown,6011111111111117,Costco,4111,20002,EUR,Amex,03/28,442,200,TXN225527,1,15,POS,8.8.4.4,Chrome OS,user101,Routine transaction
2025-06-13 15:19:44,26366.55,Bruce Wayne,5500000000000004,Kroger,7011,50005,GBP,Visa,07/32,760,400,TXN959233,0,9,ATM,1.1.1.1,Linux,testuser,Subscription payment
2025-06-14 07:08:26,2014.0,Clark Kent,4222200027927082,Merchant C,4111,30003,JPY,Visa Electron,06/31,927,202,TXN298472,1,44,Online,192.168.1.1,iPad,guest,In-store purchase
2025-03-22 20:46:59,49388.58,Peter Parker,378734493671000,Merchant A,5967,12002,INR,Visa Electron,09/34,929,400,TXN736609,0,0,EFT,172.16.0.1,Windows,user5678,High-value transaction
2025-09-02 01:51:50,37028.41,Bruce Wayne,5500000000000004,Merchant A,5999,13003,INR,Maestro,07/32,760,200,TXN661252,0,30,EFT,192.168.1.1,Chrome OS,testuser,High-value transaction
2025-08-31 11:52:17,6939.73,Carol Danvers,3566002020360506,Merchant B,5722,100010,INR,MasterCard,12/37,715,404,TXN261985,0,37,ATM,172.16.0.1,iPhone,user1314,Regular purchase
2025-06-14 15:34:48,325.91,Bruce Wayne,5500000000000004,Home Depot,7011,13003,GBP,JCB,07/32,760,200,TXN384043,1,5,Online,172.16.0.1,iPhone,testuser,Suspicious activity
2025-05-06 11:56:40,46986.21,Stephen Strange,3566002020360505,Best Buy,5411,60006,JPY,Interac,11/36,280,404,TXN607814,1,49,EFT,10.0.0.1,Windows,user1112,Bill payment
2025-11-29 19:50:09,10084.1,Peter Parker,378734493671000,Best Buy,5999,14004,EUR,Amex,09/34,929,400,TXN782047,0,14,Online,8.8.4.4,Windows Phone,user5678,Online shopping
2025-02-28 06:55:27,31529.15,Bruce Wayne,5500000000000004,Merchant C,5999,30003,CAD,Discover,07/32,760,404,TXN906090,0,12,ATM,8.8.4.4,MacOS,testuser,Bill payment
2025-12-01 12:12:01,16320.11,John Doe,4111111111111111,Kroger,5812,50005,AUD,Amex,12/25,994,200,TXN481054,1,34,Online,172.16.0.1,Chrome OS,user123,In-store purchase
2025-10-13 08:31:41,26672.79,Wanda Maximoff,3566002020360507,Walgreens,5541,70007,CAD,Discover,01/38,724,200,TXN399418,0,20,EFT,208.67.222.222,Android,user1516,High-value transaction
2025-03-03 20:52:55,24754.17,Diana Prince,4012888888881881,Merchant C,5812,13003,CNY,Diners Club,05/30,585,202,TXN862518,0,23,Online,1.1.1.1,iPad,admin,Online shopping
2025-07-15 22:47:13,32614.12,Carol Danvers,3566002020360506,Best Buy,5722,100010,EUR,MasterCard,12/37,715,404,TXN988872,1,46,EFT,1.1.1.1,Windows Phone,user1314,Subscription payment
2025-08-15 13:23:44,32181.18,Alice Johnson,378282246310005,Kroger,5977,80008,GBP,Interac,02/27,284,202,TXN442594,0,10,Mobile,1.1.1.1,Chrome OS,user789,Online shopping
2025-10-01 11:49:23,11570.84,Bob Brown,6011111111111117,Kroger,7011,10001,CHF,Diners Club,03/28,442,200,TXN244881,1,37,Mobile,208.67.222.222,MacOS,user101,Online shopping
2025-08-06 09:26:08,18134.13,Natasha Romanoff,6011000990139424,Merchant E,5599,14004,GBP,JCB,10/35,921,200,TXN463888,0,42,Mobile,172.16.0.1,Windows Phone,user9101,Subscription payment
2025-07-25 19:40:19,45006.76,Charlie Davis,371449635398431,Target,5542,20002,INR,Visa Electron,04/29,414,404,TXN377248,1,13,Mobile,210.2.4.8,Android,user202,Regular purchase
2025-11-03 16:58:30,4125.32,Scott Lang,3566002020360508,Costco,4111,30003,CNY,Interac,02/39,214,200,TXN850173,1,5,EFT,172.16.0.1,iPad,user1718,High-value transaction
2025-06-30 13:47:58,7880.81,Bob Brown,6011111111111117,Merchant C,5722,14004,INR,Maestro,03/28,442,400,TXN771332,1,38,POS,1.2.4.8,Linux,user101,Bill payment
2025-05-27 13:49:44,35885.99,Jane Smith,5555555555554444,Merchant E,5813,10001,EUR,Maestro,01/26,289,200,TXN539176,1,29,Online,8.8.4.4,BlackBerry,user456,Online shopping
2025-03-04 03:45:07,29200.54,Stephen Strange,3566002020360505,Merchant C,5999,40004,GBP,UnionPay,11/36,280,400,TXN455918,0,49,EFT,1.2.4.8,Windows,user1112,Bill payment
2025-02-05 06:10:50,37763.88,John Doe,4111111111111111,Walmart,7011,10001,JPY,MasterCard,12/25,994,400,TXN731213,0,1,Online,10.0.0.1,Android,user123,Regular purchase
2025-10-15 07:26:08,26798.87,Tony Stark,5555555555555555,Merchant D,5549,30003,CHF,Diners Club,08/33,988,200,TXN704167,0,25,POS,10.0.0.1,iPad,user1234,High-value transaction
2025-08-21 00:30:04,8038.29,Alice Johnson,378282246310005,Target,5541,100010,CNY,Amex,02/27,284,200,TXN323608,0,26,POS,8.8.8.8,Windows,user789,International transaction
2025-12-07 20:37:52,35600.26,Jane Smith,5555555555554444,Walgreens,5812,60006,USD,JCB,01/26,289,400,TXN283952,0,5,POS,8.8.4.4,BlackBerry,user456,Subscription payment
2025-03-24 00:53:19,46805.5,Diana Prince,4012888888881881,Merchant E,5814,60006,JPY,Interac,05/30,585,200,TXN584358,1,48,POS,208.67.222.222,Windows Phone,admin,Subscription payment
2025-11-23 02:08:38,33313.7,Scott Lang,3566002020360508,Merchant E,5411,20002,GBP,Visa Electron,02/39,214,200,TXN580317,1,4,POS,1.2.4.8,Chrome OS,user1718,High-value transaction
2025-01-14 01:15:25,4316.32,Scott Lang,3566002020360508,Amazon,4111,90009,INR,Amex,02/39,214,400,TXN805342,1,8,Mobile,208.67.222.222,BlackBerry,user1718,Regular purchase
2025-11-28 20:48:40,2805.22,Diana Prince,4012888888881881,Lowes,5541,80008,CNY,Amex,05/30,585,200,TXN664215,1,14,ATM,208.67.222.222,Chrome OS,admin,ATM withdrawal
2025-01-24 17:17:07,38350.75,Bruce Wayne,5500000000000004,Merchant C,5812,90009,NZD,Discover,07/32,760,200,TXN333504,0,40,POS,8.8.4.4,iPad,testuser,Online shopping
2025-11-17 16:57:46,21436.18,Scott Lang,3566002020360508,Walmart,5541,80008,CNY,Interac,02/39,214,200,TXN180567,1,17,Mobile,1.2.4.8,iPad,user1718,ATM withdrawal
2025-04-04 17:08:34,43562.33,Stephen Strange,3566002020360505,Lowes,7011,40004,AUD,JCB,11/36,280,202,TXN736994,1,38,Online,8.8.8.8,Fire OS,user1112,Suspicious activity
2025-01-20 16:13:14,17208.83,John Doe,4111111111111111,Merchant D,4111,100010,USD,Amex,12/25,994,404,TXN425290,0,21,Mobile,208.67.220.220,Windows Phone,user123,Subscription payment
2025-03-02 00:14:56,47712.51,Bob Brown,6011111111111117,Target,7011,80008,EUR,JCB,03/28,442,400,TXN666518,1,34,Mobile,1.1.1.1,iPad,user101,Subscription payment
2025-10-18 02:16:48,19942.2,John Doe,4111111111111111,Walgreens,5813,40004,INR,Diners Club,12/25,994,400,TXN136586,1,23,Mobile,208.67.220.220,Fire OS,user123,Bill payment
2025-05-29 08:32:44,42614.46,Jane Smith,5555555555554444,Amazon,5814,50005,CAD,UnionPay,01/26,289,400,TXN478637,1,19,EFT,8.8.4.4,Android,user456,Online shopping
2025-07-12 08:20:26,21692.8,Natasha Romanoff,6011000990139424,Walmart,5722,70007,CAD,UnionPay,10/35,921,202,TXN118969,0,20,EFT,10.0.0.1,Linux,user9101,Regular purchase
2025-04-05 10:58:21,8811.03,Bob Brown,6011111111111117,Merchant C,5549,14004,NZD,Interac,03/28,442,202,TXN845398,0,45,POS,1.1.1.1,iPhone,user101,Regular purchase
2025-02-22 07:28:25,35321.94,Stephen Strange,3566002020360505,Lowes,7011,20002,CHF,Visa Electron,11/36,280,202,TXN601790,0,1,ATM,192.168.1.1,MacOS,user1112,Regular purchase
2025-03-10 23:13:38,34627.74,Bob Brown,6011111111111117,Amazon,5549,90009,GBP,UnionPay,03/28,442,404,TXN517937,1,26,Online,172.16.0.1,iPad,user101,Bill payment
2025-09-17 21:54:50,37852.36,Bob Brown,6011111111111117,Merchant D,5411,60006,USD,UnionPay,03/28,442,404,TXN925153,0,12,Mobile,192.168.1.1,BlackBerry,user101,Regular purchase
2025-12-07 11:39:43,46797.43,Clark Kent,4222200027927082,Home Depot,5411,50005,NZD,Maestro,06/31,927,200,TXN431995,0,1,ATM,1.1.1.1,Windows,guest,High-value transaction
2025-01-20 13:11:17,11767.42,Stephen Strange,3566002020360505,Merchant E,5977,30003,CHF,UnionPay,11/36,280,404,TXN858768,0,11,POS,210.2.4.8,Linux,user1112,Regular purchase
2025-05-02 21:24:15,23913.8,Bob Brown,6011111111111117,Merchant D,5814,80008,EUR,Maestro,03/28,442,200,TXN464515,1,23,ATM,208.67.222.222,Windows Phone,user101,High-value transaction
2025-10-20 10:53:03,21156.88,Bob Brown,6011111111111117,Costco,5704,20002,EUR,JCB,03/28,442,202,TXN598952,0,2,Online,192.168.1.1,Fire OS,user101,International transaction
2025-02-23 05:43:19,14223.65,Tony Stark,5555555555555555,Merchant C,5599,50005,NZD,Visa,08/33,988,404,TXN649284,0,25,ATM,208.67.222.222,iPhone,user1234,Regular purchase
2025-08-23 23:54:47,34234.77,Jane Smith,5555555555554444,Best Buy,5812,11001,EUR,Diners Club,01/26,289,404,TXN735936,1,38,Mobile,1.1.1.1,Windows Phone,user456,In-store purchase
2025-03-14 18:13:24,29307.4,Tony Stark,5555555555555555,Walmart,5812,10001,EUR,Diners Club,08/33,988,404,TXN213171,1,6,ATM,10.0.0.1,Windows,user1234,Suspicious activity
2025-09-27 13:17:03,21884.86,Clark Kent,4222200027927082,CVS,5541,50005,CAD,MasterCard,06/31,927,202,TXN656503,0,18,ATM,8.8.4.4,BlackBerry,guest,ATM withdrawal
2025-06-11 09:20:38,36066.29,Peter Parker,378734493671000,Merchant C,5704,20002,GBP,Discover,09/34,929,404,TXN793665,1,29,Mobile,1.2.4.8,Android,user5678,Bill payment
2025-03-29 17:49:07,42867.49,Stephen Strange,3566002020360505,Best Buy,5541,70007,GBP,UnionPay,11/36,280,200,TXN171976,0,43,POS,8.8.8.8,iPad,user1112,In-store purchase
2025-07-23 16:03:50,12145.06,Clark Kent,4222200027927082,Home Depot,5722,13003,CAD,Amex,06/31,927,200,TXN415517,1,27,POS,1.1.1.1,MacOS,guest,Suspicious activity
2025-02-12 16:19:22,47683.05,Carol Danvers,3566002020360506,Merchant A,5542,10001,CNY,Visa Electron,12/37,715,202,TXN765792,0,21,Online,192.168.1.1,MacOS,user1314,In-store purchase
2025-10-03 09:12:21,17504.93,Wanda Maximoff,3566002020360507,Merchant C,5411,60006,EUR,UnionPay,01/38,724,404,TXN279046,0,38,EFT,8.8.4.4,Android,user1516,Online shopping
2025-03-21 16:21:27,3367.35,Carol Danvers,3566002020360506,Merchant E,5542,80008,GBP,MasterCard,12/37,715,404,TXN994639,0,5,Mobile,208.67.222.222,iPhone,user1314,ATM withdrawal
2025-03-05 18:45:34,28764.63,Natasha Romanoff,6011000990139424,Walgreens,5549,30003,NZD,Visa Electron,10/35,921,404,TXN741945,0,35,POS,172.16.0.1,Linux,user9101,International transaction
2025-06-13 05:15:43,1080.67,Wanda Maximoff,3566002020360507,Merchant E,5541,70007,CNY,MasterCard,01/38,724,404,TXN341282,0,22,Online,172.16.0.1,Chrome OS,user1516,Suspicious activity
2025-01-04 02:49:27,35423.79,Scott Lang,3566002020360508,Best Buy,5812,12002,EUR,Discover,02/39,214,404,TXN593761,1,24,Online,10.0.0.1,Windows Phone,user1718,ATM withdrawal
2025-05-30 04:12:41,4910.01,Carol Danvers,3566002020360506,CVS,7011,14004,CAD,JCB,12/37,715,404,TXN326442,0,19,Online,8.8.4.4,iPad,user1314,International transaction
2025-04-19 13:15:17,24234.67,Alice Johnson,378282246310005,Home Depot,4111,14004,NZD,Maestro,02/27,284,202,TXN895363,1,23,Online,1.1.1.1,Linux,user789,Regular purchase
2025-03-11 19:09:38,25020.98,Jane Smith,5555555555554444,Lowes,5704,60006,CNY,JCB,01/26,289,400,TXN630692,0,4,POS,10.0.0.1,Fire OS,user456,Subscription payment
2025-05-06 20:03:03,13353.3,Peter Parker,378734493671000,Best Buy,7011,13003,AUD,MasterCard,09/34,929,400,TXN337734,0,42,POS,172.16.0.1,MacOS,user5678,Suspicious activity
2025-05-24 09:11:22,15628.06,Clark Kent,4222200027927082,CVS,5411,60006,CAD,Maestro,06/31,927,202,TXN229293,1,18,ATM,1.1.1.1,Linux,guest,High-value transaction
2025-03-15 18:44:08,14331.89,Scott Lang,3566002020360508,Merchant D,5542,100010,EUR,Amex,02/39,214,404,TXN198096,0,27,POS,8.8.8.8,BlackBerry,user1718,Bill payment
2025-07-05 00:17:45,37432.53,Clark Kent,4222200027927082,CVS,4111,100010,CHF,Visa,06/31,927,202,TXN369482,0,13,ATM,10.0.0.1,Windows Phone,guest,Bill payment
2025-08-08 07:28:59,8381.13,Stephen Strange,3566002020360505,Target,5812,14004,CNY,MasterCard,11/36,280,202,TXN521049,1,40,Mobile,208.67.220.220,Windows,user1112,ATM withdrawal
2025-11-11 19:25:13,16531.01,Scott Lang,3566002020360508,Walmart,5549,13003,AUD,Diners Club,02/39,214,202,TXN470474,0,27,POS,208.67.220.220,Fire OS,user1718,International transaction
2025-03-05 17:59:34,12383.26,Wanda Maximoff,3566002020360507,Merchant C,5967,50005,CAD,Interac,01/38,724,400,TXN898104,1,32,ATM,208.67.222.222,Android,user1516,ATM withdrawal
2025-08-07 11:55:43,760.31,Natasha Romanoff,6011000990139424,Merchant B,5411,60006,CHF,Discover,10/35,921,400,TXN193808,0,38,Mobile,172.16.0.1,Android,user9101,Bill payment
2025-10-21 21:48:02,2487.41,Tony Stark,5555555555555555,Home Depot,5813,100010,AUD,Maestro,08/33,988,400,TXN413053,1,12,POS,8.8.8.8,MacOS,user1234,International transaction
2025-12-30 10:01:52,49781.13,Charlie Davis,371449635398431,Walgreens,5704,60006,CAD,Maestro,04/29,414,404,TXN892358,1,14,Mobile,1.2.4.8,MacOS,user202,High-value transaction
2025-06-19 12:32:02,12843.46,Scott Lang,3566002020360508,CVS,7011,12002,INR,JCB,02/39,214,202,TXN905301,1,15,EFT,172.16.0.1,Linux,user1718,Subscription payment
2025-08-24 13:11:05,1293.95,Scott Lang,3566002020360508,Merchant E,5704,80008,GBP,Amex,02/39,214,202,TXN761757,0,28,EFT,8.8.4.4,Windows Phone,user1718,Routine transaction
2025-09-17 04:05:01,25637.61,Carol Danvers,3566002020360506,Home Depot,5722,70007,GBP,Visa,12/37,715,202,TXN619927,0,12,EFT,8.8.4.4,Fire OS,user1314,In-store purchase
2025-08-07 14:49:10,22372.94,Diana Prince,4012888888881881,Merchant A,5722,20002,NZD,Interac,05/30,585,404,TXN148234,0,24,EFT,10.0.0.1,iPhone,admin,High-value transaction
2025-04-21 14:07:15,26196.07,Stephen Strange,3566002020360505,Merchant A,5542,30003,CAD,JCB,11/36,280,400,TXN405313,0,10,EFT,208.67.222.222,Chrome OS,user1112,Bill payment
2025-03-10 14:20:22,24929.14,Peter Parker,378734493671000,Home Depot,5812,80008,CHF,Visa,09/34,929,200,TXN465137,0,22,ATM,192.168.1.1,Fire OS,user5678,Subscription payment
2025-08-14 18:26:07,44938.87,John Doe,4111111111111111,Amazon,5599,100010,USD,MasterCard,12/25,994,202,TXN468884,0,16,Online,10.0.0.1,Linux,user123,High-value transaction
2025-08-24 13:47:48,25987.24,Charlie Davis,371449635398431,Costco,5999,14004,NZD,UnionPay,04/29,414,400,TXN535380,0,24,ATM,210.2.4.8,iPhone,user202,Bill payment
2025-08-10 04:16:24,24637.58,Diana Prince,4012888888881881,Costco,5599,70007,USD,Amex,05/30,585,200,TXN680478,0,49,EFT,210.2.4.8,MacOS,admin,Regular purchase
2025-09-11 09:26:04,5853.24,Wanda Maximoff,3566002020360507,Kroger,5411,40004,GBP,UnionPay,01/38,724,404,TXN206207,1,34,EFT,192.168.1.1,Windows,user1516,Regular purchase
2025-03-05 02:31:47,48297.44,Carol Danvers,3566002020360506,Home Depot,5722,30003,USD,Maestro,12/37,715,202,TXN188172,0,43,EFT,1.1.1.1,iPad,user1314,Online shopping
2025-03-03 00:40:11,40969.22,Diana Prince,4012888888881881,CVS,5814,12002,USD,JCB,05/30,585,202,TXN964671,0,26,POS,192.168.1.1,Android,admin,Suspicious activity
2025-10-20 21:45:28,10099.2,Alice Johnson,378282246310005,Costco,5541,50005,NZD,JCB,02/27,284,404,TXN703664,1,47,ATM,208.67.220.220,BlackBerry,user789,Routine transaction
2025-10-13 01:49:27,48872.83,John Doe,4111111111111111,Lowes,5814,90009,INR,Amex,12/25,994,202,TXN386924,0,1,Online,8.8.4.4,Windows Phone,user123,High-value transaction
2025-02-06 17:44:14,7567.72,Wanda Maximoff,3566002020360507,Best Buy,5549,13003,AUD,Discover,01/38,724,202,TXN128438,0,24,EFT,8.8.8.8,Android,user1516,Bill payment
2025-06-21 18:24:59,46601.03,Peter Parker,378734493671000,Merchant C,5411,30003,GBP,UnionPay,09/34,929,202,TXN378124,1,47,Online,1.1.1.1,Linux,user5678,Subscription payment
2025-10-16 20:06:48,12491.42,Peter Parker,378734493671000,Walmart,5549,100010,CNY,Diners Club,09/34,929,400,TXN425402,1,0,ATM,1.2.4.8,iPad,user5678,Subscription payment
2025-12-11 09:26:15,4610.25,Bob Brown,6011111111111117,Merchant C,7011,20002,AUD,UnionPay,03/28,442,200,TXN331573,0,30,EFT,8.8.8.8,Chrome OS,user101,Routine transaction
2025-12-24 05:13:45,31825.04,Diana Prince,4012888888881881,Costco,5704,90009,GBP,Maestro,05/30,585,202,TXN673902,1,42,Online,208.67.222.222,Windows,admin,International transaction
2025-08-31 10:58:50,14830.09,Tony Stark,5555555555555555,Merchant D,5599,30003,CAD,Maestro,08/33,988,202,TXN856915,0,33,Online,210.2.4.8,Fire OS,user1234,Bill payment
2025-09-06 05:25:04,21900.49,Scott Lang,3566002020360508,Walmart,5541,15005,NZD,Visa Electron,02/39,214,202,TXN711292,1,8,Online,210.2.4.8,Windows,user1718,ATM withdrawal
2025-03-25 15:48:49,43189.47,Alice Johnson,378282246310005,Merchant E,5812,70007,EUR,UnionPay,02/27,284,400,TXN700992,0,13,EFT,8.8.4.4,Windows Phone,user789,Bill payment
2025-01-21 06:37:33,29209.73,Peter Parker,378734493671000,Costco,5814,100010,EUR,Maestro,09/34,929,202,TXN751977,1,11,EFT,208.67.220.220,Android,user5678,ATM withdrawal
2025-05-14 12:14:04,679.87,Tony Stark,5555555555555555,Walgreens,5704,15005,INR,Discover,08/33,988,202,TXN177921,0,31,POS,8.8.8.8,iPhone,user1234,Regular purchase
